Date,Open,High,Low,Close,Adj Close,Volume
2021-06-01,670.0999755859375,673.2999877929688,664.2999877929688,671.0499877929688,656.9412841796875,6443084
2021-06-02,671.0,678.0999755859375,670.1500244140625,677.4500122070312,663.2066650390625,4978457
2021-06-03,678.0,680.8499755859375,673.5,675.5,661.2977294921875,3604574
2021-06-04,678.9000244140625,679.25,672.7999877929688,673.9500122070312,659.7803344726562,3747803
2021-06-07,673.9500122070312,677.7999877929688,670.9000244140625,675.3499755859375,661.15087890625,2793705
2021-06-08,673.0,679.9500122070312,665.0999755859375,678.75,664.4793701171875,5695920
2021-06-09,681.0499877929688,684.7000122070312,667.5999755859375,672.8499755859375,658.703369140625,4492551
2021-06-10,673.0499877929688,681.0,673.0,676.0499877929688,661.836181640625,3099864
2021-06-11,675.2000122070312,686.3499755859375,674.0499877929688,681.2999877929688,666.975830078125,3822099
2021-06-14,682.0,683.7000122070312,671.5499877929688,677.0999755859375,662.8640747070312,3640962
2021-06-15,677.0999755859375,681.4000244140625,671.75,673.2000122070312,659.0460815429688,3862284
2021-06-16,675.0,680.5,666.8499755859375,668.5499877929688,654.4938354492188,4842448
2021-06-17,671.7999877929688,673.5499877929688,661.6500244140625,665.0499877929688,651.0674438476562,2776147
2021-06-18,667.0,673.0,652.7000122070312,668.5,654.4448852539062,4158743
2021-06-21,662.0,674.7999877929688,662.0,671.3499755859375,657.2349853515625,2932177
2021-06-22,678.0,680.25,665.8499755859375,666.7999877929688,652.7806396484375,4577152
2021-06-23,666.7999877929688,672.3499755859375,664.25,665.25,651.2632446289062,2631031
2021-06-24,664.2000122070312,671.0,661.5,664.7999877929688,650.82275390625,3460776
2021-06-25,664.7999877929688,677.4000244140625,664.7999877929688,672.25,658.1160278320312,3010243
2021-06-28,675.0,679.9000244140625,669.5499877929688,676.2999877929688,662.0808715820312,3342385
2021-06-29,673.25,681.5,673.0999755859375,677.5999755859375,663.353515625,2937766
2021-06-30,678.0499877929688,683.4500122070312,674.25,675.4500122070312,661.248779296875,3768943
2021-07-01,675.0,685.7999877929688,673.7000122070312,684.1500244140625,669.765869140625,4102748
